RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021
273017,12865,Brauers,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,,98308,98812,99288,99076,96773,92477,88764,85197,81138,75030,70613,68211,67628,65588,62189,58800,56359,55461,54227,53861,54085,55788,56245,55029,52859,51309,50653,50396,51788,54075,56550,57658,58484,60296,61132,62138,62291,63515,65498,67796,69453,69872,69751,70083,71577,73412,76827,79935,82166,83310,83639,84163,83547,82708,82235,82511,81414,77997,75241,72036,71649,70109,69533,68054,67378,67779,68124,67905,67998,69595,69658,70138,68004,66890,64506,63515,63800,64927,66216,67304,67675,66748,66044,65643,66535,67869,69559,70905,69650,67572,64842,62781,60840,59506,59088,59021,60106,60504,61221,61464,63143,63647,64444,64754,66159,68503,70520,72015,71519,71253,70736,70209,69338,69022,69118,70305,71570,71651,71295,70747,70863,70807,71403,72450,73286,74393,75643,76577,76814,77345,78088,79041,79961,81055,81981,83049,83892,84558,84434,84145,83757,83230,83172,84135,84988,85185,84007,82301,81231,79922,79614,78323,76729,75157,73015,71017,69317,68502,67787,67007,66623,67092,65979,65278,65787,67292,68414,67156,66161,64851,65483,66759,68017,69016,71232,72418,71614,68963,67937,68535,68487,68580,68621,68211,66733,63997,60824,59175,58675,60117,61432,63753,66257,68571,67870,66628,65358,66678,68026,69203,70028,69943,68487,64986,62318,60765,62799,65214,67093,65726,65647,65007,65283,65115,66027,68962,70270,70882,68070,66159,65319,67165,67962,69505,71120,71963,71609,69555,68930,68015,68456,68083,68246,68976,69144,69321,67872,68041,67967,68425,68665,68841,69378,69755,69575,67440,66103,63828,63296,63011,64932,66646,68360,70430,72466,74559,76706,79886,83571,88376,92456,94169,94277,94571,93483,92258,91151,92564,94594,97207,99497,100691,100986,102659,103978,106810,112088,118083,123896,126554,128917,128937,129153,130476,133017,134538,135140,135586,136415,137810,139716,142154,143308,145088,146720,149147,151392,154441,159151,163183,165978,168101,170278,173755,178806
276083,12942,Willow Oaks,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,124114,126885,129779,134570,139516,141950,143982,143999,144237,143762,143302,143132,142712,141470,139092,136628,132119,130179,128724,130301,131155,132059,132807,132530,132612,132671,133155,134176,137787,141626,144406,145621,146306,147541,147177,147645,147541,148356,148782,149384,149240,148737,148696,148159,148588,148679,151107,152516,153946,154414,155478,157785,159993,162551,163684,165367,166199,167645,168505,170380,172533,174922,177663,179006,180721,181621,184403,187044,190038,191921,193454,194625,195952,196864,197031,197588,198438,199771,200550,201433,202392,202759,202906,203485,204478,205939,206643,207372,207656,209026,211177,213247,215119,218146,221184,223682,225576,228313,231484,233299,235602,237011,237417,237245,237365,237882,238486,239221,239444,238400,238508,241046,243252,244524,246085,248780,252763,256308,260123,262684,265849,269034,272262,274860,277900,282027,285486,287628,287335,286700,286858,289269,292981,296378,298734,298963,299651,298856,298305,297731,298262,298973,297611,296136,292926,291350,288991,287494,283898,282045,281308,282285,282903,283101,284500,283683,282422,278947,277588,277522,278836,279167,278703,276498,274296,272728,271070,269986,269771,271906,272446,271647,269637,268608,267067,266112,264583,262777,260511,260309,259449,256496,253627,252051,253106,252163,251680,249978,249909,249626,249756,248519,247683,248193,248200,247212,244374,244234,244131,245560,245186,245512,246513,247898,250193,253610,258319,262735,265040,266132,267251,268708,271111,273160,273902,273581,272733,268668,265192,263452,265009,265803,265706,266044,266538,266941,267548,268928,269695,274004,276405,277593,275630,275939,277183,278150,277972,278444,280137,282473,286055,286569,287674,287437,292317,295285,298973,299990,303358,305710,307370,307741,307913,308608,309737,312486,313809,314891,314554,315821,316074,317590,318556,320831,319704,321437,322651,326731,327919,330633,333204,336134,338097,338966,340075,340089,342827,341378,341049,339140,341208,342701,344879,347375,348947,349021,348971,350245,352615,355940,359265,361522,362721,362797,364403,365932,369841,374520,379688,384512,388193,392984,397790,404194,410799,419004,426298
273045,12942,Broad Rock,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,81401,78974,76510,72622,70138,69323,68297,66956,65431,64752,65089,65930,67530,68902,70363,70941,70053,68255,66873,66842,67419,67763,66947,65530,63354,62807,63787,65159,66494,66634,67556,68072,68234,67499,66811,66839,66572,65543,63435,62570,63506,65019,65603,65150,65448,66132,67465,68188,69803,70611,71605,71789,70917,69662,68823,68752,69022,68961,68541,68098,67560,68252,69550,70398,71161,72036,72428,72549,72225,72928,73450,73650,73176,70807,67767,65613,64716,64463,64983,65828,66245,65440,64174,63354,62762,63737,64439,64102,63388,62771,62611,62274,62257,62104,62869,63963,65972,67135,69043,71576,73070,73758,73763,74324,75391,78147,81161,83459,84341,85340,87139,88992,91342,93784,96058,98013,99886,100306,99499,98420,98674,99883,100674,101785,103319,105198,106684,109083,110334,111918,112583,114349,115747,117038,117037,115632,114569,114147,115100,113778,112762,111215,111207,110563,110209,109953,110805,112148,111737,110380,108899,108369,107701,107184,107844,109224,108723,107042,103360,99892,97182,95432,93395,91995,91379,91615,88669,84883,81749,80623,80367,80418,80393,80124,78471,75365,71220,67412,66913,67565,69038,68272,67375,66154,65394,64200,64560,65828,67897,69219,68977,67186,63780,60364,57316,54836,53203,52398,50949,50605,50039,50188,48826,48695,49389,51844,53834,56061,57219,58376,59093,57831,57660,57163,59406,60070,61002,61405,63048,63867,63763,62518,61660,62673,62469,61691,60093,58606,57921,56439,56026,55659,56041,56321,57406,57950,58912,60383,60987,62544,62711,63262,62494,62526,64265,66597,68999,69591,69447,68090,67732,67763,68149,68940,70387,71296,70497,68815,67382,67305,68222,69971,72197,74401,78688,82638,83673,83467,84147,88395,90668,93668,94727,96145,96385,95413,92068,88228,87465,89748,93443,95961,99972,103422,107245,110464,111039,112494,114162,117232,120553,123741,124697,123182,120905,119769,120173,120450,123659,127124,131590,135689,138812,141002,144451,150727,158065
273449,13041,Deerbourne,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,90982,91960,93702,97122,100784,102824,102327,100395,98909,98565,98755,98916,98892,99237,98651,97116,94494,93879,96690,101702,105577,107214,107702,107721,108729,109095,109206,108965,109648,110608,110934,110456,110253,110535,110803,111388,110596,110549,111152,112850,115179,116188,116623,115996,115985,117226,118720,120355,121748,123476,124189,124872,123582,122579,120938,121020,122143,122285,121996,120697,119556,118437,117531,117388,117193,119383,121612,123744,122819,122234,122081,123328,125834,127334,129950,130327,133218,133264,134836,134867,136370,137550,138696,139392,139738,140600,140293,142433,143751,146232,146090,146103,146819,147642,148706,149411,149445,149155,149256,146223,143157,140074,140975,141482,142578,143765,145537,147420,149632,151343,153276,156914,160553,162531,162584,165819,168715,172094,172542,173228,173676,175812,177785,180226,183331,188827,193796,195602,195854,195967,198785,201636,205179,208668,212410,214628,214813,213950,213830,214826,216787,217688,217914,218008,217742,216124,213097,209558,205853,202879,201283,198978,196610,195447,195345,194510,192359,190168,189529,191197,195524,199300,199602,199192,197494,196252,193865,192509,191724,192556,193270,194955,193571,192228,189742,187575,184370,182054,179894,179902,178764,178196,175636,172090,169250,165645,165192,166465,172037,173413,175139,173546,174690,174529,174635,172577,170563,169898,170899,170878,167796,164221,159161,155321,152346,149057,147372,146237,145657,145275,142816,140041,138200,140518,143621,146142,147186,146618,145239,144726,145318,144886,143262,143040,144120,144925,145939,144498,140745,140361,141822,143369,141675,139584,140071,140199,139018,135098,132195,132335,135085,134599,132446,131695,133870,136333,134411,131459,128649,128835,129713,131164,132537,134204,137168,137229,136499,134945,139029,144830,148259,148879,145000,141823,138572,138959,136567,134923,132307,133507,132286,130555,129835,131259,134957,137002,136889,134678,134652,136921,142382,144920,145965,144806,144297,145272,144580,144176,144119,146689,149635,151689,150993,150100,150444,152809,155612,156194,157772,159999,163212,164824,165592,165920,167158,169528,172196
276033,13067,Westover Hills West,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,107543,110061,111310,113887,116265,118652,120155,120486,120861,121103,120891,120414,120663,119875,119272,117758,115784,113315,112642,113697,114355,114796,115326,116132,116014,115638,116177,118550,121764,124890,126296,127014,127357,127680,127944,128011,127528,127595,126829,126533,126174,126529,126831,126516,126977,127678,129374,130718,132842,134230,135969,136896,137560,138209,138480,138928,138865,139031,139073,139753,140600,141802,143271,144675,146231,146796,147836,149782,151658,153583,154861,156054,157079,157720,157779,158716,159141,160825,162603,164289,165800,166738,168356,169806,170829,172140,174301,175954,178880,180557,181949,181913,183000,184014,184400,184991,186356,188435,189409,189348,188263,188672,190067,192483,193875,195925,198103,199184,200231,200216,201989,205000,208759,211275,213045,215581,218584,221499,224328,228004,231087,233662,235496,237129,238887,241060,243028,243904,244127,244051,244358,245365,247386,250386,252326,254047,255853,257290,258000,258286,258784,258682,257644,256430,254416,253100,251822,251032,248713,246611,244710,243174,242097,241713,242283,241482,239747,236663,234225,230666,227846,224950,224397,223983,223769,223333,222571,221603,221279,221884,222376,222825,223029,223787,223743,223491,221880,219502,217311,217176,216698,214305,211384,210014,210638,210178,208253,206033,205079,205256,205172,204538,204365,204972,205249,204540,202669,202291,202497,203829,204629,205792,207166,207936,208956,211870,216061,220103,222484,224246,226313,227932,229252,230064,230792,231860,232798,233249,234009,235859,237365,237780,237742,238349,239837,240781,241680,242132,242873,243527,243091,241295,240453,241385,242570,243279,242979,243678,245125,247362,250028,250949,251975,252719,255984,258532,261314,262957,265680,267755,268925,269320,269105,269385,270088,271918,272865,273392,273883,275139,276227,277305,278751,280860,281002,282125,282510,284998,286554,288625,290156,291198,291930,292337,292715,292668,294700,296183,298947,300479,302409,304207,305514,307462,308729,309894,311264,313081,315289,317724,319550,320592,319352,318561,319805,323036,326769,330080,333541,337123,340116,343356,346996,351923,359321,366871,373663
273886,13164,Green Park,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,,,,,,,,,,,,,,,,,58992,57483,56883,55307,54685,55008,55650,56208,56038,56349,56746,56870,56470,57163,57904,58991,58978,57821,56452,55942,56916,57694,58142,58755,59955,60876,61501,62599,63827,65006,66111,65976,65616,64679,64533,65018,66192,67357,68400,68559,68649,68649,68737,69219,69142,69295,69555,69882,69296,67813,66204,65137,64422,64101,63831,63459,63579,63773,64160,64252,64593,66511,68973,71691,73597,75535,78037,81599,84846,87784,90280,93527,95974,97657,98234,99539,101905,103905,106175,106338,107374,107427,107210,105415,104466,103466,104422,104481,105177,105693,105321,107045,107114,108585,109352,112334,115668,118365,119298,119447,118602,118123,118034,116781,115242,113893,114340,115325,115349,115622,116004,116789,118100,119591,120941,121951,124186,126065,127423,126733,127147,128164,128661,128203,126021,123076,120451,119378,120574,121034,120093,118050,115960,113754,111994,111387,113456,115322,116226,114602,112677,111902,111794,111523,111048,110392,111375,111771,110396,109943,111083,113872,112664,108513,106022,105928,105532,103466,100188,98681,97048,96230,94798,95185,95104,98260,98892,99627,99502,102592,104958,106188,107974,109113,108359,103121,101674,98649,98486,95864,95563,93467,93552,93503,93412,91298,90806,91136,91456,91435,91917,94304,95605,95726,93240,90826,89468,88790,88044,88708,88703,90495,88972,86350,83061,82354,83733,85351,85044,85882,84995,84748,84323,83820,84131,84235,83484,82134,79449,77801,76999,76569,78170,79601,79997,78214,76072,76170,78915,81460,83587,83348,83210,82377,82774,83623,85557,88701,92083,93886,94853,97078,98951,102678,106044,110999,112875,112442,112717,113335,116221,118435,118539,115843,115006,116426,118558,118941,119830,119476,118287,117383,119000,121745,125767,129570,133598,136285,139319,141619,144521,148698,152457,155873,156094,156438,156889,161511,165543,168829,170602,174003,177482,181317,185821,190230,195098,199356,203284,204356
273436,13191,Davee Gardens,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,,,,,,,56215,56565,56152,55821,54809,53587,52692,52617,52806,52410,52401,52987,53298,52471,52161,53112,55259,58157,60298,61749,63394,66288,68104,68668,69957,72756,75746,75691,75063,74065,74377,74482,74215,74219,75122,76984,78463,79356,79860,81095,83221,85244,86810,87485,87556,86104,84368,82553,81612,81154,79425,78447,76678,76670,76300,76244,76013,77034,78842,81010,81894,82097,83151,84526,85793,85832,85996,86541,88430,89578,89716,88359,87490,87603,89042,88062,87323,85815,85888,86525,86253,85519,83979,84243,85462,86607,85593,87451,89274,91584,92316,92223,92680,92980,94611,95492,95881,96233,97917,97803,96989,97293,97589,98153,97729,99509,101579,103816,104716,105103,104812,105421,106788,106986,107273,106775,107327,107741,108318,107847,107459,107524,108682,110326,111763,113705,115149,117658,119419,118880,117618,117138,118818,119269,118848,116010,114423,112892,114321,114689,114741,114085,113767,114383,113830,113554,112974,114136,114100,112501,107427,102566,98163,96104,92613,87878,83795,80859,78720,75691,71901,68112,64352,62274,61506,60984,60766,61238,60020,58018,54948,52853,51868,51805,53619,54421,54090,52505,51664,50918,51772,53177,55360,56985,58361,59519,59454,58094,55828,53150,50598,48731,46882,44972,42447,40077,37432,35854,34344,33984,33671,34830,35874,36438,36077,35848,36557,38260,40364,40906,41460,41637,42521,42329,42033,41530,41667,41351,40480,38721,36827,35674,35048,34778,35250,35689,36452,36380,36340,36710,37945,39135,40539,41937,43371,44886,45970,47732,48542,50435,52462,54817,56554,58757,61017,62775,63597,64211,64589,65012,66578,69881,73709,77173,78320,79027,78570,80072,81849,83375,83459,83040,81871,79719,77147,76430,77437,77494,78332,77555,77512,77537,79162,79915,81151,80924,81746,80716,82256,85057,88942,92838,96509,99053,100790,104327,108926,113768,117597,121223,122946,124043,123641,123964,123936,124882,125662,125183,123170,121831
276381,13307,Hollywood Cemetery,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276031,273894,274378,274538,275609,274505,274848,275428,275057,272946,269575,268257,264902,265010,264285,264919,263904,262373,259300,256259,255704,256882,258994,259350,261725,262382,261072,256454,251566,251558,252187,252367,251957,251403,252032,250268,249799,246892,243802,241844,241852,243113,241365,239817,234251,230993,227251,225878,223408,222720,225293,227704,232386,232973,236898,238957,245749,249633,253240,256860,261619,266792,272461,279723,283062,284830,283341,283516,284240,285766,289060,289425,289609,288254,282559,276880,273544,273091,272480,270618,268848,268086,265715,264307,262665,261475,263024,262765,261852,261435,263445,266134,266576,265925,266525,269800,273046,277685,280526,284287,286431,288159,289220,291200,293651,297290,299812,300717,301294,302008,303238,304436,305200,305686,305562,307101,310170,313210,315605,318013,320529,320416,321507,322638,327449,333303,339342,342375,342983,343394,345148,344701,344143,344991,346511,347900,347225,345497,343741,340274,339543,338106,338945,340628,343098,346936,348746,349235,349480,349788,351660,355482,359239,363654,365240,367339,368868,369143,370395,372722,375402,378264,379723,380938
248278,13348,Warwick,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133860,133689,134639,136230,138824,139345,139813,137311,134575,132393,132505,133115,132761,133597,132976,131524,126506,125640,125398,129918,134331,137839,136116,132039,126312,120099,115267,112445,114931,114840,112667,107574,103500,99214,97589,98095,103089,108237,111930,113020,108954,105044,103652,104973,105771,107130,108043,107909,105882,105246,106684,108684,111139,113316,113841,113131,112860,114789,115466,116842,116402,117722,117338,117829,119394,122177,124741,126737,128180,128802,129732,129951,131328,131029,130508,130198,130182,131181,132526,134035,135467,136173,137989,139895,141900,143299,145429,146304,146492,144289,142386,141793,142931,145295,147301,149071,149781,150333,150948,152440,153499,154830,156534,158728,159734,158503,157449,156583,157620,158089,158811,159482,160864,163127,165053,166073,167397,170328,173335,176719
276460,13364,Monument Avenue Park,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,108804,107499,107080,106200,106572,106613,106920,107535,108393,109181,108931,108651,108133,108770,109374,109369,107063,105093,103492,102335,101151,100310,101359,102456,103851,104683,105427,106749,109281,112112,113843,114380,114669,114878,114905,115267,116270,117834,119074,120855,122478,124226,126284,128784,131177,133609,134595,135692,135441,136385,137407,137266,137351,137370,138584,139208,140533,141642,143396,144292,146065,146763,148032,149728,150347,150401,149943,150516,150065,150424,151355,153879,155524,156232,156014,156054,157824,161370,163910,165387,166765,167663,169137,169249,170474,172505,174349,176100,176514,176044,176956,179888,183797,187393,188467,190126,191082,193265,195728,198201,199942,201833,203037,203566,203969,204759,206923,209036,211676,212793,215201,217725,222964,226749,230239,231927,233691,235383,237414,238458,239160,239893,240166,240757,240394,241585,242940,245474,246694,247759,248384,250072,252476,255316,257942,258809,259086,259168,259399,259352,259369,258703,257528,256314,254969,254321,252478,251618,249297,246428,243881,242517,242480,242868,244129,244803,243840,240684,238919,237723,238384,238603,238658,237008,235702,235048,234556,232481,231329,231948,232812,233095,232620,232932,233050,233817,233407,232454,230425,230734,230056,228699,226179,224633,224277,223192,222326,220632,219483,217336,216982,217265,219624,223023,224907,225087,222644,222287,222138,223648,224076,226257,227457,227573,226782,226303,228354,230599,232358,233157,234519,236014,237386,237427,236501,235494,235772,235068,234821,235942,239252,240865,239843,237621,236857,237256,239623,242715,244492,246589,246884,247104,246024,246236,247556,250557,253144,255918,257487,258656,259122,258059,257320,256081,259119,263024,268035,270129,272447,273864,275205,275655,278339,281914,285501,287767,287842,287140,287038,288813,291714,294179,295938,297941,295855,296267,297297,302867,305911,308829,309829,310491,308926,308943,309977,311976,314991,315271,316362,315865,318411,320691,323477,325090,327052,328767,331792,333744,336077,338058,338478,338299,336625,337236,339143,343252,347663,351016,353255,356072,359128,363572,369056,375275,382212,387900,393062
275928,13450,Washington Park,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,216489,215200,215659,217988,220162,220284,217523,217965,219619,223413,223631,223921,225133,229180,232439,231451,231862,236405,243641,243655,241128,235357,236436,236541,236573,234595,232967,232625,231442,228876,228559,231386,235857,241019,243941,249427,252926,258009,260562,263827,263885,263317,264355,268159,271784,274312,276538,275105,273403,267302,265381,264231,268452,273754,273654,270982,264695,260178,255762,255515,257866,262444,264352,264998,265495,268344,270454,267216,266292,268217,275726,282158,287719,291766,293891,295936,294964,290353,290198,294361,301030,305283,302179,296771,288563,287140,288076,289582,286810,284534,283280,287193,294473,298232,302557,297207,294933,289083,292169,294959,302904,309297,311393,304513,288791,273379,262730,263068,264925,262012,251861,241658,234920,229409,226471,227117,230619,236784,238911,241690,242510,247168,250307,253451,254387,260413,264561,267179,267456,269890,277144,282857,288773,292109,296570,299331,301123,296222,293185,294439,301157,302514,301400,299230,297013,295517,293478,292202,286038,279063,272550,264965,256720,252910,245349,240410,231152,224037,216742,212246,215949,221750,226738,228198,228090,226328,225691,220876,220505,221207,221716,218855,211230,205127,199797,195091,189304,181446,177167,174727,172802,169730,169215,171081,171355,170964,167813,167237,166811,167175,164412,159698,155242,151663,150816,149070,148933,147781,149164,148158,146901,145158,147460,153775,159919,163814,160400,156028,151014,148036,145091,146508,150467,155581,154300,148947,141336,136405,136034,137911,141073,142767,144366,142015,137222,133799,133361,135682,137841,140709,141573,140805,138495,137751,137020,137056,139379,139824,141705,141607,142894,139281,135205,132533,132403,131425,128190,125610,122543,120344,118749,117073,115624,116859,120498,124015,126244,125402,125405,124231,123003,122085,119686,119486,120502,121934,120874,117428,113588,114126,115403,116844,117639,117661,118814,119498,119376,118425,117282,118058,121121,122679,124316,125671,129593,131870,134067,134989,138367,141441,145397,147848,149692,151260,155135,159076,161733,165158,168486,172857,175216,178211,181089,184784,187641,190625,191092
273136,13550,Carillon,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,125928,124337,124408,124378,125978,126408,125705,124113,123305,123032,123085,122554,122191,122673,122742,121734,118268,116258,116058,118065,119348,119887,119834,120323,120602,121498,121532,122436,124121,125933,127261,126750,125580,124642,124296,124965,125439,126054,127138,128371,129436,130497,131526,132813,135244,137733,139837,140572,142257,144113,146234,147209,148583,150114,151299,152617,153088,154403,156041,157634,158605,159040,159310,159285,158192,157401,158229,159495,161552,162252,163662,165165,166900,168723,170836,174746,179056,182999,184887,187155,188059,189600,190085,192008,194191,196400,197367,197105,197322,198271,199736,200181,202839,205680,208935,209690,210442,212030,214356,216382,218071,219703,223405,227263,229877,230897,231261,232936,234458,235248,237148,240075,244132,246409,246702,247031,247926,251350,256035,260625,264129,266451,268349,270234,272154,275294,278650,281554,283203,283503,283519,284201,286428,289526,291103,292551,293032,293892,292812,291929,291333,290749,288985,286669,284132,282848,281696,280691,278337,275952,274257,273227,272301,272135,273026,273578,272679,270290,269188,266545,264746,261992,262214,262038,262590,262064,261294,259601,259182,259051,258714,258415,258519,259551,259352,259175,257385,255519,253329,253368,252472,250138,247028,246131,246953,246858,245530,243632,242709,241745,240737,239508,239506,243793,247436,249359,247180,246757,247100,248671,250073,252275,254743,256045,257035,257083,258878,260549,262449,263017,263854,264515,265187,266050,266609,267402,268444,267161,265892,265602,267047,267976,267921,267900,268280,267833,267957,268497,269389,270870,271105,270315,269329,269570,270147,271253,271308,272229,273700,275652,276905,275963,275795,275706,279464,282061,285385,286445,290097,293084,294812,295500,297255,300255,302286,304170,304651,306694,308725,312152,313000,314805,316735,319974,318726,317528,317076,321191,325399,329227,331898,333685,335604,336074,337094,337306,340311,347237,354242,359424,359674,360255,361013,363655,366506,369944,373873,377532,381725,383251,385659,386359,386838,387456,389277,392446,395041,397783,400153,403307,405963,408960,411492,415773,423510,431512,439318
243905,13588,Gravel Hill,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,100657,98297,96552,93666,92812,92751,92996,93030,93201,93354,93214,93252,93546,94904,96534,97888,97225,96194,95078,94883,94731,95137,96088,97105,97819,98542,99736,101076,102052,102392,102957,103121,103584,103591,103976,104164,104575,105067,105377,105730,106100,106689,106941,107060,106990,107172,107354,107942,108468,109221,109779,110452,110347,110574,109686,109289,108667,109460,110468,111021,110934,110563,110931,112022,113804,115272,117299,119990,122306,122996,122854,123427,125531,127782,130078,130865,131464,131091,131793,131391,131717,131992,133516,134989,135841,136673,136349,136980,138475,141225,143117,144787,146546,148900,149928,151317,152246,153786,154973,155617,154650,154489,154125,155154,155577,157041,158710,159057,159490,158863,160252,161920,165143,167004,169820,171352,173822,174805,176940,179706,182627,185897,188194,190881,192418,194216,195188,197991,199897,202236,202822,203769,204835,206473,207492,208334,210035,211858,212877,211241,208981,206025,203980,202002,200253,199205,198024,197662,195023,192172,189415,188846,189447,190667,192126,192784,192512,190601,189713,187092,186252,185650,187330,187194,187124,186623,186082,185179,185493,186315,185564,184131,182854,182754,182323,183033,182316,181268,179523,179946,178160,175192,172699,172689,174031,173035,170300,166551,164402,163836,163699,161709,161108,162580,164835,165992,164592,165212,166205,168327,169268,169313,170456,172020,174296,176998,179320,180929,181043,179327,178697,177840,178280,178061,177043,176612,175633,172311,170245,169419,170987,172245,172623,173745,173578,173528,172594,171645,170899,171594,170381,168447,165929,165652,165343,164620,163386,163652,164918,166610,168572,169973,171702,172368,175960,178925,182555,184802,189088,191539,193386,193664,193407,192948,193744,196560,197667,197323,196825,196535,196256,196865,198856,201691,203466,205656,205721,207029,207029,208972,210411,213075,214922,216068,215569,215337,215343,214800,215230,215637,217402,219009,220272,221804,221954,221756,221818,222050,224421,228030,232118,234348,233082,232676,233618,236734,240316,244027,248404,252720,255685,258162,260533,264590,271771,278356,284585
